年月,日,気圧（現地）,気圧（海面）,降水量_合計,降水量_最大_1h,降水量_最大_10m,気温_平均,気温_最高,気温_最低,湿度_平均,湿度_最小,平均風速,最大風速,最大風速_風向,最大瞬間風速,最大瞬間風速_風向,日照時間,point
202012,19,980.4,983.6,0.0,0.0,0.0,-3.5,0.2,-8.2,70.0,53.0,2.1,4.0,0,5.8,0,23.2,E
202012,20,982.0,985.2,0.0,0.0,0.0,-4.2,-2.0,-7.4,70.0,50.0,1.5,4.6,0,5.8,0,24.0,E
202012,21,977.7,980.9,0.0,0.0,0.0,-2.7,-0.6,-7.4,69.0,57.0,4.7,8.5,0,11.0,0,2.0,E
202012,22,976.2,979.4,0.0,0.0,0.0,-1.5,1.0,-3.9,68.0,53.0,6.1,11.4,0,14.2,0,0.0,E
202012,23,981.9,985.1,0.0,0.0,0.0,-1.8,1.4,-5.3,61.0,44.0,0.0,0.0,0,0.0,0,23.3,E
202012,24,987.9,991.1,0.0,0.0,0.0,-1.2,2.6,-5.9,65.0,53.0,4.7,8.1,0,10.3,0,21.1,E
202012,25,977.6,980.8,0.0,0.0,0.0,-1.1,1.6,-5.0,59.0,41.0,4.4,10.3,0,12.2,0,8.4,E
202012,26,972.9,976.0,0.0,0.0,0.0,0.2,2.1,-1.7,63.0,45.0,3.8,10.5,0,12.6,0,11.7,E
202012,27,974.2,977.3,0.0,0.0,0.0,-0.1,2.6,-3.1,58.0,42.0,1.8,4.5,0,6.2,0,21.5,E
202012,28,976.0,979.1,0.0,0.0,0.0,-1.4,1.9,-5.2,64.0,52.0,3.0,6.3,0,8.5,0,24.0,E
202012,29,975.8,979.0,0.0,0.0,0.0,-4.5,0.0,0.0,78.0,0.0,1.8,3.8,0,4.7,0,24.0,E
202012,30,974.5,977.7,0.0,0.0,0.0,-4.3,-2.1,-8.2,83.0,70.0,4.6,8.7,0,10.7,0,11.1,E
202012,31,977.0,980.2,0.0,0.0,0.0,-3.1,-1.9,-4.4,82.0,71.0,2.9,6.9,0,8.1,0,0.0,E
202101,1,977.8,981.0,0.0,0.0,0.0,-3.8,-2.7,-6.3,87.0,77.0,2.0,5.2,0,6.8,0,0.4,E
202101,2,977.3,980.5,0.0,0.0,0.0,-4.3,-0.1,-10.0,79.0,61.0,2.0,4.3,0,5.6,0,18.0,E
202101,3,976.3,979.5,0.0,0.0,0.0,-4.3,-0.4,-8.4,69.0,57.0,1.9,3.7,0,4.9,0,23.7,E
202101,4,976.5,979.7,0.0,0.0,0.0,-6.0,-2.3,-11.2,81.0,61.0,1.6,2.8,0,3.4,0,22.8,E
202101,5,976.3,979.5,0.0,0.0,0.0,-3.1,-1.4,-7.5,85.0,74.0,4.4,8.6,0,10.5,0,6.1,E
202101,6,976.2,979.3,0.0,0.0,0.0,-1.7,-0.8,-2.7,91.0,84.0,5.4,10.7,0,12.8,0,11.0,E
202101,7,982.0,985.1,0.0,0.0,0.0,-2.2,1.8,-6.9,80.0,60.0,3.6,8.0,0,9.8,0,14.7,E
202101,8,981.8,985.0,0.0,0.0,0.0,-3.7,0.3,-7.7,66.0,54.0,3.2,7.0,0,8.4,0,24.0,E
202101,9,982.9,986.0,0.0,0.0,0.0,-1.8,1.1,-6.5,69.0,62.0,3.2,6.4,0,7.8,0,6.9,E
202101,10,985.9,989.1,0.0,0.0,0.0,-2.1,-0.5,-5.8,75.0,60.0,2.2,4.7,0,5.8,0,2.8,E
202101,11,980.4,983.6,0.0,0.0,0.0,-0.8,2.2,-5.7,60.0,44.0,3.1,6.8,0,9.1,0,17.6,E
202101,12,978.8,981.9,0.0,0.0,0.0,-2.4,1.2,-5.8,61.0,47.0,4.0,9.2,0,11.7,0,23.3,E
202101,13,979.8,983.0,0.0,0.0,0.0,-3.5,-0.9,-6.8,62.0,42.0,5.0,9.3,0,12.5,0,22.1,E
202101,14,980.9,984.1,0.0,0.0,0.0,-3.6,-0.2,-6.8,58.0,41.0,5.4,10.8,0,14.8,0,20.0,E
202101,15,985.0,988.2,0.0,0.0,0.0,-2.5,1.0,-6.5,61.0,46.0,3.5,6.9,0,9.4,0,22.3,E
202101,16,990.0,993.2,0.0,0.0,0.0,-1.1,3.6,-7.1,57.0,41.0,2.2,5.4,0,8.2,0,21.9,E
202101,17,991.1,994.2,0.0,0.0,0.0,-1.4,2.6,-6.3,54.0,40.0,3.0,8.7,0,13.0,0,22.0,E
202101,18,994.9,998.1,0.0,0.0,0.0,-3.4,-1.1,-8.5,73.0,53.0,5.4,9.9,0,13.2,0,16.2,E
202101,19,986.8,990.0,0.0,0.0,0.0,-2.1,0.2,-4.4,68.0,57.0,7.4,11.6,0,15.1,0,7.4,E
202101,20,977.7,980.8,0.0,0.0,0.0,-1.3,0.0,-2.5,75.0,64.0,12.2,20.1,0,25.7,0,0.1,E
202101,21,976.2,979.4,0.0,0.0,0.0,-0.8,0.1,-2.1,83.0,72.0,15.5,23.0,0,28.1,0,1.0,E
202101,22,982.2,985.3,0.0,0.0,0.0,0.1,3.7,-3.0,60.0,44.0,3.1,12.3,0,15.9,0,14.3,E
202101,23,978.6,981.7,0.0,0.0,0.0,-1.2,1.8,-4.7,61.0,45.0,6.3,11.2,0,15.2,0,13.7,E
202101,24,980.5,983.6,0.0,0.0,0.0,0.6,4.0,-1.9,61.0,45.0,5.1,10.3,0,13.4,0,13.2,E
202101,25,978.0,981.1,0.0,0.0,0.0,2.6,6.8,-1.0,65.0,47.0,4.5,11.3,0,14.2,0,15.2,E
202101,26,974.1,977.2,0.0,0.0,0.0,2.6,5.6,-0.5,63.0,56.0,6.0,13.1,0,17.4,0,15.3,E
202101,27,973.4,976.5,0.0,0.0,0.0,1.2,3.5,-1.1,73.0,63.0,3.9,8.0,0,10.2,0,5.9,E
202101,28,974.6,977.7,0.0,0.0,0.0,0.8,3.0,-3.0,79.0,67.0,1.6,3.1,0,3.8,0,6.9,E
202101,29,975.5,978.6,0.0,0.0,0.0,-1.3,-0.3,-4.0,85.0,70.0,6.0,10.1,0,13.0,0,0.8,E
202101,30,978.4,981.5,0.0,0.0,0.0,0.7,5.3,-3.3,58.0,40.0,4.6,9.2,0,11.9,0,13.9,E
202101,31,975.9,979.1,0.0,0.0,0.0,-1.3,2.5,-6.0,62.0,39.0,4.5,10.4,0,13.4,0,19.0,E
202102,1,980.1,983.3,0.0,0.0,0.0,-5.5,-1.6,-10.4,81.0,72.0,1.3,2.5,0,3.7,0,18.8,E
202102,2,980.5,983.7,0.0,0.0,0.0,-4.3,-0.5,-9.3,72.0,56.0,2.6,4.7,0,6.4,0,17.8,E
202102,3,977.4,980.6,0.0,0.0,0.0,-4.8,-1.9,-9.6,69.0,54.0,1.4,2.9,0,4.0,0,16.6,E
202102,4,973.5,976.7,0.0,0.0,0.0,-5.0,-3.3,-7.5,66.0,47.0,1.7,4.9,0,6.9,0,15.2,E
202102,5,978.2,981.4,0.0,0.0,0.0,-4.0,-0.5,-8.1,67.0,52.0,4.8,8.7,0,10.8,0,4.0,E
202102,6,981.4,984.6,0.0,0.0,0.0,-2.3,0.9,-4.3,63.0,46.0,3.3,7.9,0,9.4,0,4.0,E
202102,7,976.0,979.1,0.0,0.0,0.0,-1.1,1.2,-3.6,64.0,53.0,8.3,16.0,0,22.4,0,0.8,E
202102,8,974.5,977.6,0.0,0.0,0.0,-1.8,-0.7,-2.7,76.0,58.0,10.4,18.3,0,24.5,0,1.1,E
202102,9,973.1,976.2,0.0,0.0,0.0,-0.6,2.8,-3.3,60.0,44.0,4.8,11.3,0,14.9,0,11.5,E
202102,10,967.7,970.8,0.0,0.0,0.0,-0.1,2.3,-2.5,61.0,53.0,7.2,16.2,0,20.7,0,4.3,E
202102,11,971.6,974.7,0.0,0.0,0.0,-2.0,0.4,-4.1,62.0,50.0,4.9,10.8,0,13.5,0,17.2,E
202102,12,977.6,980.8,0.0,0.0,0.0,-2.5,-1.3,-3.8,76.0,62.0,2.4,4.9,0,6.0,0,2.2,E
202102,13,975.7,978.9,0.0,0.0,0.0,-4.1,-3.1,-8.0,74.0,63.0,1.9,3.9,0,4.9,0,0.0,E
202102,14,973.4,976.6,0.0,0.0,0.0,-7.5,-4.6,-11.2,76.0,63.0,1.9,3.7,0,4.9,0,3.3,E
202102,15,974.1,977.3,0.0,0.0,0.0,-6.2,-3.9,-8.0,66.0,53.0,3.4,14.7,0,19.1,0,0.2,E
202102,16,966.6,969.7,0.0,0.0,0.0,-3.6,-1.6,-7.1,67.0,54.0,13.7,19.6,0,25.7,0,0.0,E
202102,17,975.8,979.0,0.0,0.0,0.0,-2.6,-1.0,-4.6,66.0,58.0,5.3,9.9,0,12.9,0,7.7,E
202102,18,978.9,982.1,0.0,0.0,0.0,-3.3,-1.0,-5.6,69.0,57.0,4.8,8.4,0,11.1,0,0.0,E
202102,19,983.6,986.8,0.0,0.0,0.0,-2.4,-0.5,-4.0,73.0,61.0,5.6,9.1,0,11.4,0,4.4,E
202102,20,987.9,991.1,0.0,0.0,0.0,-3.4,-2.3,-5.4,73.0,66.0,8.1,13.5,0,17.3,0,0.0,E
202102,21,986.4,989.6,0.0,0.0,0.0,-4.7,-1.8,-6.7,69.0,59.0,3.6,6.8,0,9.0,0,6.8,E
202102,22,982.1,985.3,0.0,0.0,0.0,-7.6,-5.5,-9.0,78.0,53.0,4.0,9.3,0,11.2,0,0.4,E
202102,23,982.7,985.9,0.0,0.0,0.0,-7.3,-6.5,-8.3,86.0,81.0,2.5,7.1,0,9.8,0,0.2,E
202102,24,981.1,984.3,0.0,0.0,0.0,-6.9,-5.0,-9.5,74.0,61.0,2.7,5.2,0,6.8,0,4.0,E
202102,25,982.8,986.0,0.0,0.0,0.0,-6.3,-5.0,-8.7,65.0,55.0,4.4,7.5,0,9.8,0,1.5,E
202102,26,984.0,987.2,0.0,0.0,0.0,-5.9,-2.6,-11.2,52.0,40.0,2.1,4.3,0,4.8,0,14.5,E
202102,27,984.5,987.7,0.0,0.0,0.0,-5.1,-1.5,-11.3,57.0,50.0,2.8,5.5,0,8.3,0,14.6,E
202102,28,979.9,983.1,0.0,0.0,0.0,-5.5,-0.3,-16.1,66.0,48.0,2.3,6.4,0,8.3,0,12.3,E
202103,1,973.6,976.8,0.0,0.0,0.0,-8.3,-3.7,-16.7,78.0,61.0,2.5,5.0,0,5.9,0,0.0,E
202103,2,985.2,988.5,0.0,0.0,0.0,-8.4,-3.6,-16.8,66.0,50.0,2.7,4.9,0,6.2,0,14.4,E
202103,3,991.8,995.1,0.0,0.0,0.0,-9.5,-3.9,-17.8,57.0,40.0,3.1,7.2,0,10.0,0,13.8,E
202103,4,989.3,992.5,0.0,0.0,0.0,-3.8,0.7,-9.5,42.0,31.0,3.8,7.7,0,14.6,0,14.1,E
202103,5,981.7,984.9,0.0,0.0,0.0,-5.1,-1.1,-8.2,49.0,31.0,8.2,15.9,0,21.1,0,13.6,E
202103,6,994.1,997.3,0.0,0.0,0.0,-5.9,-2.6,-9.2,53.0,40.0,6.9,13.7,0,18.3,0,13.8,E
202103,7,991.7,994.9,0.0,0.0,0.0,-3.7,1.1,-9.7,47.0,33.0,3.1,10.0,0,13.0,0,13.6,E
202103,8,984.0,987.2,0.0,0.0,0.0,-5.2,-2.0,-8.2,51.0,38.0,5.4,10.6,0,13.2,0,13.1,E
202103,9,988.0,991.2,0.0,0.0,0.0,-7.3,-5.8,-10.1,58.0,46.0,6.9,11.1,0,13.7,0,2.4,E
202103,10,990.1,993.3,0.0,0.0,0.0,-5.7,-4.0,-8.2,72.0,57.0,8.0,12.8,0,15.4,0,0.0,E
202103,11,982.3,985.5,0.0,0.0,0.0,-7.7,-4.9,-10.6,60.0,42.0,2.8,4.7,0,6.0,0,9.0,E
202103,12,980.8,984.0,0.0,0.0,0.0,-5.8,-3.0,-8.8,71.0,59.0,1.5,3.5,0,4.1,0,4.5,E
202103,13,987.3,990.6,0.0,0.0,0.0,-9.6,-6.8,-13.6,73.0,48.0,2.5,5.2,0,5.9,0,2.7,E
202103,14,992.8,996.1,0.0,0.0,0.0,-11.1,-7.7,-14.8,63.0,38.0,2.6,5.3,0,7.1,0,10.8,E
202103,15,983.5,986.8,0.0,0.0,0.0,-8.4,-5.4,-12.8,76.0,63.0,3.0,6.6,0,8.1,0,0.9,E
202103,16,980.3,983.5,0.0,0.0,0.0,-6.7,-5.4,-7.8,85.0,71.0,2.7,6.4,0,7.7,0,0.5,E
202103,17,985.7,988.9,0.0,0.0,0.0,-9.1,-6.6,-11.3,81.0,65.0,3.2,7.4,0,8.9,0,0.3,E
202103,18,988.0,991.3,0.0,0.0,0.0,-9.5,-3.8,-14.7,80.0,64.0,7.1,25.4,0,29.3,0,2.9,E
202103,19,986.9,990.1,0.0,0.0,0.0,-3.6,-2.1,-4.7,96.0,95.0,17.3,24.7,0,30.9,0,0.0,E
202103,20,998.7,1001.9,0.0,0.0,0.0,-3.9,-1.8,-8.3,77.0,46.0,0.0,11.6,0,14.3,0,4.3,E
202103,21,986.1,989.4,0.0,0.0,0.0,-6.4,-4.1,-9.6,65.0,40.0,0.0,16.1,0,20.9,0,1.4,E
202103,22,973.1,976.2,0.0,0.0,0.0,-3.4,-2.7,-4.6,91.0,79.0,18.1,22.0,0,28.6,0,0.0,E
202103,23,992.8,996.0,0.0,0.0,0.0,-4.6,-3.1,-6.3,70.0,61.0,0.0,15.5,0,18.2,0,0.2,E
202103,24,993.4,996.7,0.0,0.0,0.0,-7.7,-5.9,-10.2,66.0,48.0,4.4,11.5,0,14.6,0,1.4,E
202103,25,981.7,984.9,0.0,0.0,0.0,-7.0,-6.2,-8.3,75.0,56.0,12.3,16.3,0,19.1,0,0.0,E
202103,26,992.2,995.4,0.0,0.0,0.0,-6.0,-4.9,-7.9,85.0,76.0,15.9,19.6,0,23.6,0,1.2,E
202103,27,1001.8,1005.1,0.0,0.0,0.0,-5.3,-4.4,-6.7,69.0,54.0,8.5,15.1,0,18.3,0,0.0,E
202103,28,982.6,985.7,0.0,0.0,0.0,-2.9,-1.4,-5.2,92.0,61.0,24.1,33.9,0,42.1,0,0.0,E
202103,29,995.3,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,0.0,83.0,9.3,14.6,0,19.0,0,0.0,E
202103,30,984.4,987.6,0.0,0.0,0.0,-6.7,-2.5,-18.1,87.0,79.0,5.2,12.2,0,15.6,0,0.0,E
202103,31,979.1,982.4,0.0,0.0,0.0,-7.8,-2.6,-17.0,80.0,63.0,4.9,16.9,0,21.7,0,0.0,E
202104,1,969.9,973.0,0.0,0.0,0.0,-2.2,-1.2,-3.3,95.0,91.0,15.6,19.4,0,24.4,0,0.0,E
202104,2,978.0,981.2,0.0,0.0,0.0,-4.0,-3.2,-6.8,90.0,77.0,8.8,16.0,0,19.2,0,0.0,E
202104,3,978.8,982.0,0.0,0.0,0.0,-8.1,-5.5,-9.7,91.0,81.0,1.4,4.4,0,5.5,0,0.1,E
202104,4,980.1,983.3,0.0,0.0,0.0,-8.2,-6.4,-10.6,79.0,63.0,3.3,9.3,0,11.1,0,0.0,E
202104,5,972.0,975.2,0.0,0.0,0.0,-11.0,-5.7,-15.6,61.0,39.0,2.7,8.8,0,14.0,0,7.9,E
202104,6,974.7,977.9,0.0,0.0,0.0,-10.3,-7.7,-14.3,63.0,53.0,1.6,2.9,0,4.1,0,0.0,E
202104,7,980.5,983.8,0.0,0.0,0.0,-11.6,-9.2,-13.3,62.0,46.0,1.8,5.3,0,6.8,0,5.5,E
202104,8,987.3,990.6,0.0,0.0,0.0,-18.3,-12.2,-23.8,73.0,65.0,2.3,6.0,0,6.7,0,2.7,E
202104,9,985.7,989.1,0.0,0.0,0.0,-19.4,-11.7,-26.5,79.0,64.0,2.7,5.6,0,6.7,0,0.0,E
202104,10,970.1,973.3,0.0,0.0,0.0,-6.2,-4.2,-12.1,87.0,65.0,13.8,21.7,0,28.7,0,0.0,E
202104,11,976.2,979.4,0.0,0.0,0.0,-6.8,-5.1,-9.4,78.0,59.0,5.2,14.2,0,17.4,0,0.5,E
202104,12,980.2,983.4,0.0,0.0,0.0,-10.8,-8.7,-13.3,73.0,60.0,3.9,9.8,0,11.6,0,0.0,E
202104,13,979.6,982.9,0.0,0.0,0.0,-14.0,-10.4,-17.6,59.0,41.0,5.5,11.1,0,13.2,0,8.3,E
202104,14,976.4,979.7,0.0,0.0,0.0,-16.4,-13.4,-19.6,58.0,48.0,5.0,11.1,0,13.4,0,7.7,E
202104,15,981.0,984.3,0.0,0.0,0.0,-11.4,-9.5,-15.6,78.0,60.0,7.6,12.1,0,14.9,0,0.0,E
202104,16,980.2,0.0,0.0,0.0,0.0,0.0,-10.7,-15.9,0.0,0.0,0.0,9.5,0,11.7,0,5.5,E
202104,17,970.9,974.2,0.0,0.0,0.0,-14.4,-13.0,-16.5,65.0,54.0,2.1,5.8,0,7.5,0,0.0,E
202104,18,972.6,975.8,0.0,0.0,0.0,-10.7,-8.1,-14.4,86.0,74.0,9.8,17.3,0,20.6,0,0.0,E
202104,19,969.1,972.3,0.0,0.0,0.0,-9.9,-7.1,-15.0,80.0,42.0,11.9,19.6,0,23.6,0,3.4,E
202104,20,966.6,970.0,0.0,0.0,0.0,-18.4,-14.2,-23.0,60.0,45.0,3.8,13.7,0,18.1,0,6.9,E
202104,21,966.4,969.7,0.0,0.0,0.0,-17.9,-12.0,-27.6,81.0,58.0,7.2,16.3,0,19.2,0,0.0,E
202104,22,959.0,962.1,0.0,0.0,0.0,-9.0,-5.5,-12.7,78.0,62.0,9.2,14.7,0,17.8,0,0.0,E
202104,23,976.1,979.3,0.0,0.0,0.0,-7.7,-6.4,-10.1,70.0,63.0,6.0,11.3,0,12.8,0,0.0,E
202104,24,970.8,974.0,0.0,0.0,0.0,-6.6,-5.7,-8.6,91.0,76.0,19.1,27.9,0,35.2,0,0.0,E
202104,25,979.2,982.4,0.0,0.0,0.0,-5.8,-5.4,-6.9,93.0,83.0,19.6,28.6,0,33.3,0,0.0,E
202104,26,985.9,989.1,0.0,0.0,0.0,-7.3,-6.7,-8.2,77.0,71.0,6.9,13.3,0,15.8,0,0.0,E
202104,27,972.7,975.9,0.0,0.0,0.0,-6.3,-5.5,-7.4,79.0,68.0,13.0,16.0,0,19.4,0,0.0,E
202104,28,975.3,978.5,0.0,0.0,0.0,-8.7,-7.0,-10.2,81.0,69.0,10.8,17.9,0,21.1,0,0.0,E
202104,29,978.2,981.5,0.0,0.0,0.0,-11.6,-9.4,-14.3,75.0,56.0,3.0,6.2,0,7.7,0,0.8,E
202104,30,975.4,978.6,0.0,0.0,0.0,-10.6,-8.2,-15.5,77.0,65.0,3.7,8.9,0,10.5,0,0.0,E
202105,1,982.9,986.3,0.0,0.0,0.0,-16.5,-10.0,-23.5,78.0,65.0,2.2,6.4,0,7.0,0,1.6,E
202105,2,974.7,978.0,0.0,0.0,0.0,-17.5,-14.5,-22.2,74.0,52.0,2.0,5.6,0,7.6,0,0.0,E
202105,3,964.5,967.7,0.0,0.0,0.0,-14.1,-11.9,-17.9,76.0,53.0,4.3,12.6,0,14.7,0,0.0,E
202105,4,966.1,969.3,0.0,0.0,0.0,-12.5,-10.0,-16.0,87.0,80.0,9.6,18.2,0,21.8,0,0.0,E
202105,5,979.6,982.9,0.0,0.0,0.0,-16.4,-15.1,-18.0,84.0,81.0,6.3,12.0,0,14.4,0,0.0,E
202105,6,979.4,982.7,0.0,0.0,0.0,-18.1,-15.1,-22.9,80.0,70.0,4.2,11.2,0,14.3,0,0.0,E
202105,7,972.1,975.3,0.0,0.0,0.0,-12.9,-9.9,-16.6,76.0,62.0,3.1,6.1,0,7.9,0,0.0,E
202105,8,980.6,983.9,0.0,0.0,0.0,-9.5,-7.1,-11.5,89.0,75.0,15.1,26.8,0,33.4,0,0.0,E
202105,9,971.7,974.9,0.0,0.0,0.0,-6.1,-4.6,-7.6,95.0,93.0,26.5,33.5,0,38.7,0,0.0,E
202105,10,967.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,33.1,0,37.3,0,0.0,E
202105,11,970.2,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,70.0,16.4,21.9,0,26.8,0,0.7,E
202105,12,973.9,977.1,0.0,0.0,0.0,-8.8,-7.2,-11.1,60.0,50.0,8.6,16.2,0,19.6,0,4.4,E
202105,13,976.6,979.9,0.0,0.0,0.0,-13.4,-9.0,-16.3,60.0,45.0,3.2,8.8,0,9.8,0,3.1,E
202105,14,975.8,979.0,0.0,0.0,0.0,-13.0,-11.3,-14.8,80.0,62.0,8.3,17.6,0,21.4,0,0.0,E
202105,15,973.2,976.4,0.0,0.0,0.0,-10.9,-8.7,-12.1,90.0,89.0,18.2,22.2,0,25.8,0,0.0,E
202105,16,972.3,975.5,0.0,0.0,0.0,-8.4,-7.1,-11.2,93.0,88.0,18.5,20.9,0,29.6,0,0.0,E
202105,17,976.5,979.8,0.0,0.0,0.0,-12.2,-9.5,-14.0,82.0,73.0,16.0,19.9,0,24.5,0,0.0,E
202105,18,976.3,979.5,0.0,0.0,0.0,-9.9,-9.2,-10.6,88.0,73.0,24.4,27.0,0,33.5,0,0.0,E
202105,19,960.6,963.8,0.0,0.0,0.0,-8.4,-7.0,-10.9,89.0,75.0,23.5,38.1,0,46.5,0,0.0,E
202105,20,966.7,969.9,0.0,0.0,0.0,-9.1,-7.9,-10.9,92.0,90.0,20.6,28.3,0,34.8,0,0.0,E
202105,21,980.3,983.6,0.0,0.0,0.0,-7.9,-7.0,-9.1,92.0,86.0,15.0,23.9,0,29.5,0,0.0,E
202105,22,981.8,0.0,0.0,0.0,0.0,0.0,0.0,-14.5,0.0,44.0,5.4,13.9,0,17.3,0,0.0,E
202105,23,977.8,981.2,0.0,0.0,0.0,-18.5,-13.0,-23.7,53.0,39.0,2.6,7.3,0,10.7,0,0.2,E
202105,24,980.9,984.3,0.0,0.0,0.0,-20.6,-17.3,-23.9,50.0,42.0,2.6,5.3,0,7.0,0,0.0,E
202105,25,990.8,994.2,0.0,0.0,0.0,-21.7,-19.3,-27.0,53.0,41.0,2.8,9.8,0,11.6,0,0.0,E
202105,26,993.5,996.9,0.0,0.0,0.0,-17.6,-14.1,-20.3,53.0,48.0,6.2,13.2,0,16.0,0,0.0,E
202105,27,989.6,992.9,0.0,0.0,0.0,-10.7,-9.2,-14.6,62.0,51.0,9.3,11.9,0,16.0,0,0.0,E
202105,28,990.9,994.2,0.0,0.0,0.0,-11.5,-8.6,-15.7,54.0,43.0,4.7,10.5,0,12.6,0,0.0,E
202105,29,985.5,988.9,0.0,0.0,0.0,-15.8,-13.8,-17.8,67.0,46.0,5.5,19.3,0,24.2,0,0.0,E
202105,30,985.1,988.4,0.0,0.0,0.0,-13.7,-11.4,-15.2,88.0,85.0,20.4,25.3,0,32.4,0,0.0,E
202105,31,994.9,998.3,0.0,0.0,0.0,-17.9,-15.0,-23.5,77.0,63.0,6.4,15.3,0,18.3,0,0.0,E
202106,1,987.9,991.4,0.0,0.0,0.0,-22.6,-20.0,-27.3,65.0,58.0,2.6,7.9,0,11.4,0,0.0,E
202106,2,983.4,986.8,0.0,0.0,0.0,-18.3,-12.9,-21.5,67.0,53.0,7.0,11.6,0,14.4,0,0.0,E
202106,3,974.1,977.3,0.0,0.0,0.0,-10.8,-9.7,-16.8,88.0,69.0,14.3,23.9,0,28.6,0,0.0,E
202106,4,981.8,985.1,0.0,0.0,0.0,-12.5,-11.1,-14.6,85.0,72.0,6.8,22.8,0,27.2,0,0.0,E
202106,5,986.9,990.2,0.0,0.0,0.0,-12.7,-10.2,-17.2,69.0,57.0,4.7,11.8,0,14.8,0,0.0,E
202106,6,986.0,989.4,0.0,0.0,0.0,-18.6,-16.2,-22.0,51.0,41.0,1.9,4.6,0,6.4,0,0.0,E
202106,7,979.7,983.1,0.0,0.0,0.0,-21.8,-20.1,-23.9,45.0,38.0,1.3,3.4,0,4.1,0,0.0,E
202106,8,974.8,978.2,0.0,0.0,0.0,-21.2,-18.6,-25.2,61.0,41.0,3.7,6.3,0,7.2,0,0.0,E
202106,9,982.2,985.6,0.0,0.0,0.0,-18.1,-16.1,-20.3,69.0,60.0,5.0,8.7,0,10.5,0,0.0,E
202106,10,990.6,994.1,0.0,0.0,0.0,-19.4,-14.7,-29.6,71.0,59.0,1.8,7.3,0,8.1,0,0.0,E
202106,11,991.2,994.7,0.0,0.0,0.0,-28.4,-24.7,-30.4,74.0,57.0,0.8,5.1,0,5.8,0,0.0,E
202106,12,990.3,993.8,0.0,0.0,0.0,-27.9,-23.7,-31.4,68.0,60.0,2.3,5.3,0,5.9,0,0.0,E
202106,13,982.1,985.6,0.0,0.0,0.0,-23.9,-16.3,-32.1,61.0,41.0,4.1,16.4,0,20.0,0,0.0,E
202106,14,983.7,987.1,0.0,0.0,0.0,-16.2,-12.9,-19.5,76.0,49.0,9.2,17.4,0,21.2,0,0.0,E
202106,15,984.4,987.8,0.0,0.0,0.0,-21.2,-17.5,-26.2,58.0,46.0,5.1,11.4,0,16.5,0,0.0,E
202106,16,984.6,988.0,0.0,0.0,0.0,-19.6,-15.7,-25.2,74.0,58.0,7.7,14.3,0,18.4,0,0.0,E
202106,17,977.9,981.2,0.0,0.0,0.0,-12.7,-7.0,-17.1,76.0,40.0,14.4,26.2,0,34.2,0,0.0,E
202106,18,950.7,953.8,0.0,0.0,0.0,-6.7,-5.5,-7.7,94.0,93.0,27.3,33.4,0,41.8,0,0.0,E
202106,19,971.1,0.0,0.0,0.0,0.0,0.0,-7.4,-17.5,0.0,77.0,12.0,21.1,0,27.8,0,0.0,E
202106,20,980.1,983.5,0.0,0.0,0.0,-22.6,-15.3,-30.3,78.0,74.0,2.2,4.3,0,5.0,0,0.0,E
202106,21,989.1,992.6,0.0,0.0,0.0,-25.3,-21.1,-31.3,74.0,69.0,1.6,4.6,0,5.2,0,0.0,E
202106,22,986.1,989.4,0.0,0.0,0.0,-14.9,-6.7,-22.3,86.0,78.0,10.8,23.8,0,27.7,0,0.0,E
202106,23,981.4,984.6,0.0,0.0,0.0,-5.6,-4.5,-6.9,95.0,93.0,15.6,22.5,0,27.0,0,0.0,E
202106,24,975.9,979.1,0.0,0.0,0.0,-5.6,-4.6,-6.7,94.0,92.0,21.5,29.8,0,35.1,0,0.0,E
202106,25,987.5,990.8,0.0,0.0,0.0,-9.1,-6.1,-11.5,85.0,66.0,9.8,22.8,0,27.4,0,0.0,E
202106,26,994.1,997.5,0.0,0.0,0.0,-14.5,-9.3,-17.5,57.0,48.0,2.1,6.1,0,9.0,0,0.0,E
202106,27,997.9,1001.4,0.0,0.0,0.0,-19.9,-16.7,-22.6,54.0,44.0,1.4,3.3,0,3.9,0,0.0,E
202106,28,994.8,998.2,0.0,0.0,0.0,-20.1,-18.4,-22.3,47.0,40.0,2.7,5.1,0,7.0,0,0.0,E
202106,29,971.3,974.6,0.0,0.0,0.0,-16.5,-12.1,-22.0,58.0,41.0,7.7,15.5,0,20.1,0,0.0,E
202106,30,973.0,976.3,0.0,0.0,0.0,-14.6,-11.8,-16.5,79.0,57.0,3.7,17.3,0,20.7,0,0.0,E
202107,1,976.6,979.9,0.0,0.0,0.0,-15.6,-10.9,-19.1,81.0,69.0,3.5,6.9,0,9.4,0,0.0,E
202107,2,969.3,972.6,0.0,0.0,0.0,-13.4,-10.4,-19.1,79.0,66.0,4.4,9.8,0,13.1,0,0.0,E
202107,3,969.1,972.5,0.0,0.0,0.0,-18.3,-10.9,-23.2,77.0,66.0,0.0,5.8,0,7.0,0,0.0,E
202107,4,978.9,982.4,0.0,0.0,0.0,-24.7,-15.7,-28.4,79.0,67.0,1.1,3.2,0,4.1,0,0.0,E
